video id,video encoding
21f3a8cf-d7d8-1cb8-9803-c21da4c86eb6,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
a2dc5345-3c48-14e9-900c-8db32636df16,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
7372dd78-f207-1abe-b16d-0715d707cf31,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
fe3c4045-6f37-1223-81be-250dc60cffc8,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
3cd961cc-31b6-1b0d-909a-284fc703afa9,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
d5b77780-402a-1862-a685-453917b3b804,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
d01d9809-356a-19a1-a604-20a6b627dc60,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
fd16fb1c-ef2e-1d7d-ab2f-02714bc2a688,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
4044d4e5-938a-116f-8f07-62a884418ef2,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
ad97813b-b597-1081-b8e0-5442a764e5cf,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
f60f6725-5b08-1eae-8180-f8c721f1a20d,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
37b6697c-d8a0-1c41-87ec-eb85970bacbe,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
5d799a01-407d-1d1b-8fb0-11b29835e236,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
41da88df-f4a0-1d14-82e5-906a3a707f69,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
b68132a3-7a41-10b3-9d9e-f60d2acf59bd,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
2255ece5-fcee-1667-b93c-500221dc9887,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
0e7fcb21-562f-1d35-a47e-f36b9ca5c269,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
6725f628-90b8-1a89-bd40-cb78b036fd32,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
ded73915-cd17-174f-825b-aa260db6bbe5,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
ec5e6dd1-d411-1fcd-b2d6-65ac8d010576,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
2db51ca1-3701-1df1-9377-33fb46e2ed62,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
75611ef4-7652-1464-a5e6-6d088443acec,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
9056808b-ca65-1bfb-9957-3bea148dfdce,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
78b5dec7-c6fe-108c-a108-10e38f8872e4,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
f175c439-ae48-119a-9b69-75486f0d8eaa,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
19eed97b-f232-1e75-b882-a86d5629a1f3,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
469bface-4e93-1979-a471-0a123f81e556,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
8e567782-2bce-1872-8acc-a2473b9efdb3,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
f71e4fe0-3d20-1798-b640-baf5a69f5ce6,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
9328a4c7-159f-1e0b-8a42-7fda3dc77077,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e3eb9d31-462d-1c42-83f7-94c311b414c2,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
dab20eb0-e9a3-1a47-8fc2-672b8bccfbb0,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
3addeb41-b762-140d-8ae5-e4b295b03460,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
d1adc99d-231b-19ae-82a3-4745068f3ce0,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
31755cdd-bbb8-1ff4-b995-5797af54a943,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e671af65-0346-11b2-ab97-6b3d21dd7171,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
ea049e24-a6dc-17df-9a06-96a6c5d58300,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
f106c47e-1424-13ab-aef4-499c8d600dcf,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
57b6315c-c9e7-199c-b3b7-7109a156ed05,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
9718ece4-5e15-14c3-9d7d-d6e9d7d617ec,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
fdf8d740-5e84-1ed3-8bc5-f5fde8699d9d,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
7c7f2f97-b002-1a21-8f33-e0476fe737b5,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
ad56ab57-37c9-1eab-9ec0-ea32414d8e9c,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
584bbdbc-41e5-19d4-bda2-e6f4d1ec1f4a,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
b59b598a-1074-1d46-8803-a4de7f8fee92,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
667118a1-79e9-1c24-9f75-0b7838231618,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
33811f55-d3ed-1125-8d47-ab34381d9f1e,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
2e8ecb4f-e92b-139b-8183-4df0e2a817bb,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
53b1f2db-90c3-148b-8adb-7aa2664ed1d7,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
1ecbd956-384c-16f0-923b-961376bb53d1,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
5eb144ca-4c3f-1ac7-85ad-f536bee0d645,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
f6bff484-bd8b-1afd-83f7-f65ca1fec854,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
9eabdb9c-3a30-124d-8424-d7b9b8621c9e,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
4d67c2de-bc1b-1bfd-8dea-9e3ffa5a19c6,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
c724be4c-d15b-1320-8ac2-9a283b9c1994,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
2f5c2834-9076-1484-b5d2-4ee454491791,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
54c17c68-ea94-14da-bec7-49447bd8c736,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
87565048-9ba6-1dc2-9a42-d0470ccc7a5a,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
bb95a54a-b376-108f-bc6b-8500846b29e4,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
786d348c-9183-1cde-97f4-cdb02c45b7fa,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
1b637c00-512a-1a4c-ac30-582cf8c1437a,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
8954bdc1-2724-10e4-b6df-bd1391d331e2,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
dc1f14c5-5428-12d7-85ae-9e6da6569f80,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
19450789-1b8f-195b-9458-c2d330491b7d,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
51bd70fb-ea8e-1eb8-ab83-8abeed7e56a2,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
7346cbe4-efa8-1279-ae56-29beba418921,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
22e00ff2-e765-1c63-8159-0a54e39139cf,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e23ca9ed-0faa-14a9-b067-a4dca1712203,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
34795a95-fe15-12ef-93ff-20d697332be4,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e4f41ded-139c-1d41-abf3-cae5cf881338,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
872f8113-22e9-1f31-9dfd-05ae3222feb7,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
b34a6867-d863-17fd-bba3-fc1a5e8d32cd,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
01c18c2a-e7fb-10ad-95a6-07e3646afd22,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
3d24f209-b8af-1862-b57d-3c373ce59dc4,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
075701fc-dc53-1eea-83ce-724c16836e91,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
ff98843a-2212-155c-8a40-997d56bb9ca6,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
5eaf3663-3ac5-1505-b7fa-d59aa6647828,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
bdb57288-e51c-1ff1-805d-c5f1e49c2c8b,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
2e6f208d-978b-1a28-aed8-75a7fe26e6ae,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
a01d63d6-223e-1a86-af2d-4202a521ea09,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
74051b51-ff67-141d-abba-62e5b88635fa,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
bd72fe83-c630-1a9d-8788-334583b39c94,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e2e6bd35-f57f-1bdc-9676-389bcae756ec,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
da64b3b3-8d57-14e3-9f65-11da1c128635,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
c3a75e42-3b0f-12b3-b423-c1b129ce35b5,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
22f349de-df1d-1ce4-bf3c-faf292105d4c,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
94f6de47-c70c-1b23-86b3-c2e8692034a5,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
4da95b59-acda-1fd0-a7b4-0c6993bdeae9,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e51c300b-1d86-1e61-a3e7-b5cc96b4b53d,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
1964e096-4680-1ca1-8c1e-bc0bfb3ca0d5,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
1a238563-4aca-19a5-92a8-acf61a19dce3,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
09aa7d61-a1cb-1c55-b5c5-c775820ab035,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
57b2d693-ffae-1a23-938d-f7ed607a1142,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
42f7d27e-b613-1911-bc22-a4b8e0885eaa,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
bcd30f59-99b1-1785-9a76-7bcaceafc90f,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
71c883d3-55c6-157a-95b3-90bfc123501c,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
8559b198-6e9b-1c4e-ba17-1a148075cb99,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
cbbddd91-373a-1f07-90d0-9c0487dfdaff,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
984a4c84-5646-1971-9d0f-a54f9be750a4,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e4645b16-1d9d-19f5-9743-6b70124e16d9,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
b3b0a0ce-df7f-19e8-aafa-a8f4d32df0ec,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
3916782e-4d29-1b6f-8b54-ca728a9a9f9e,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
4739ea30-906b-1436-a238-23a34702a49d,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e8825e06-03a1-1876-bf2f-ac53abe8837f,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
3cb5b494-4f3f-13a2-8230-8f464e546c12,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
dfa43a5a-f120-1c37-9313-6f4924c5168e,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
a9381a6f-f51a-1f37-aeb5-67adf76880fc,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
18bfe4f9-28d5-11ec-867b-9963a986e11b,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
b3c37c4b-b625-1f7c-8c81-c5dc31d321cb,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
607df86e-2208-18a8-90aa-6d837c659f2f,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
7f0ceaad-2988-177c-ac70-f361663266cb,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
15633b12-af9d-1eb3-a4bd-18a64d16704b,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
e619d225-59a9-1ed8-b43f-dcf2905788c4,"{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}"
